id,name,file,source_url,width,height
10234,Activo facial hidratante B-Jour - 200 ml,10234.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Activo-hidratante.jpg?v=1736518499,650,650
10242,Crema facial hidratante de Manzanilla - 50 ml,10242.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-hidratante-manzanilla-valquer-origins-pieles-secas.jpg?v=1782215849,2048,2048
10244,Crema facial hidratante de Manzanilla - 200 ml,10244.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/products/10244.jpg?v=1736518492,2000,2000
10252,Crema facial hidratante de Avena - 50 ml,10252.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/10252.jpg?v=1772028518,2048,2048
10254,Crema facial hidratante de Avena - 250 ml,10254.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema_hidratante_a_base_de_avena.jpg?v=1769521831,2048,2048
10262,Ialuserum Facial Super-Hidratante – Hidratación Profunda con Ácido Hialurónico y Protección Solar - 50 ml,10262.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/ialuserum_super_hidratante.webp?v=1771854805,2048,2048
10264,Ialuserum Facial Super-Hidratante – Hidratación Profunda con Ácido Hialurónico y Protección Solar - 250 ml,10264.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/ialuserum.webp?v=1758793716,2048,2048
10311,Sérum Facial Antiarrugas de Expresión – Acción Intensiva con Retinol - 30 ml,10311.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/10311.jpg?v=1779433299,2000,2000
10322,"Activo Facial Anti-Edad – Protección, Firmeza y Nutrición con Nuez de Grenoble - 50 ml",10322.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema_antiedad.webp?v=1765789773,2048,2048
10324,"Activo Facial Anti-Edad – Protección, Firmeza y Nutrición con Nuez de Grenoble - 250 ml",10324.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mejores_crema_antiedad_mujer.webp?v=1765789860,2048,2048
10332,Crema facial G-3 Colágeno - 50 ml,10332.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema_colageno_g-3_50_ml.webp?v=1775557094,2048,2048
10334,Crema facial G-3 Colágeno - 250 ml,10334.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-facial-g3-colageno-origen-vegetal-vitaminas-valquer.jpg?v=1786528240,1080,1080
10342,Crema facial antiarrugas con germinados de Soja para Pieles Maduras - 50 ml,10342.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema_antiarrugas_germinados_soja.jpg?v=1773668734,800,800
10344,Crema facial antiarrugas con germinados de Soja para Pieles Maduras - 250 ml,10344.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mejor_crema_antiarrugas.jpg?v=1773668659,2048,2048
10351,Sérum Contorno de Ojos y Labios – Acción Antiarrugas y Antioxidante - 30 ml,10351.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/serum_contorno_de_ojos.jpg?v=1773669118,2000,2000
10361,Sérum aceite rosa mosqueta 100% puro - 30 ml,10361.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/10361_Principal.jpg?v=1779776859,2048,2048
10444,Activo facial desensibilizante Pieles sensibles - 250 ml,10444.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema_facial_pieles_sensibles.jpg?v=1772008692,2048,2048
10524,Mascarilla Facial Purificante – Control de Grasa y Suavidad - 200 ml,10524.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-purificante.jpg?v=1752493619,650,650
10542,Activo Facial Purificante – Triple Acción para Piel Grasa - 50 ml,10542.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema_facial_piel_grasa.webp?v=1765789588,2048,2048
10552,Crema facial matificante Pieles grasas - 50 ml,10552.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/10552.jpg?v=1779432815,2000,2000
10561,Sérum Facial Antiimperfecciones Directo – Acción Intensiva - 30 ml,10561.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/10561.jpg?v=1752493577,800,800
10611,Sérum Despigmentante Facial de Efecto Intensivo - 30 ml,10611.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/10611.jpg?v=1736518162,800,800
10622,Activo facial despigmentante SPF 20 - 50 ml,10622.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/activo-despigmentante.jpg?v=1736518152,650,650
10632,Crema Hidratante Facial SPF 50+ con Ácido Hialurónico - Alta Protección UVA/UVB y Acción Antipolución 360º - 50 ml,10632.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-hidratante-alta-proteccion.jpg?v=1759151709,2048,2048
10642,Crema facial con alfahidroxiácidos (AHA) - 50 ml,10642.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/products/10642.jpg?v=1736518135,2000,2000
10654,Activo facial blanqueante SPF 20 - 200 ml,10654.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/activo-blanqueante-facial.jpg?v=1736518127,650,650
11216,Leche Corporal Hidronutritiva 24H con Aceite de Almendras y Aloe Vera - 750 ml,11216.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/leche_corporal.jpg?v=1765978491,2048,2048
11327,Crema de Algas Tonificante con Fucus Vesiculosus - 750 ml,11327.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema_anticelulitica.jpg?v=1772090513,2048,2048
11336,Crema Corporal Calor Activo con Guaraná y Centella Asiática - 500 ml,11336.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-calor-activo.jpg?v=1736518065,650,650
11346,Gel Anticelulítico Frío Activo con Té Verde y Centella Asiática - 500 ml,11346.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/gel-anticelulitico-frio.jpg?v=1736518061,650,650
11357,Líquido para Vendas Frías Reafirmante - 750 ml,11357.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/liquidovendasfrias.webp?v=1757401944,2048,2048
11424,Crema Corporal Reafirmante con Soja y Proteínas de Germen de Trigo - 250 ml,11424.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mejor_crema_corporal_reafirmante.jpg?v=1765880110,2048,2048
11426,Crema Corporal Reafirmante con Soja y Proteínas de Germen de Trigo - 750 ml,11426.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema_reafirmante.png?v=1765879952,2048,2048
11537,Crema masaje corporal - 750 ml,11537.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/cremas_para_masajes.jpg?v=1772553206,2048,2048
12014,Vaselina Neutra Profesional - 200 ml,12014.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/vaselina-neutra.jpg?v=1736518020,650,650
12037,Gel conductor - Facial & Corporal - 1000 ml,12037.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/gel_conductor.png?v=1765355500,2048,2048
12038,Gel conductor - Facial & Corporal - 5000 ml,12038.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/12038.png?v=1770110660,2048,2048
12047,Gel Postdepilación con Aloe vera - 750 ml,12047.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/gel-post-depilacion-aloe-vera.webp?v=1752493542,2048,2048
12100,Sérum Facial de Vitamina C & Ácido Hialurónico - 30ml,12100.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/serum-facial-vitamina-c-acido-hialuronico-valquer.jpg?v=1786527896,1080,1080
12102,Ampollas Lifting Flash - 5 x 2 ml,12102.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/ampollas-lifting.jpg?v=1728305014,650,650
12103,Ampollas Vitamina C - 5 x 2 ml,12103.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/ampollas-vitaminac.jpg?v=1728305010,650,650
12104,Ampollas peeling - 5 x 2 ml,12104.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/ampollas-peeling.jpg?v=1728305006,650,650
12127,Champú Premium para Mascotas de Todas las Razas - 400 ml,12127.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champuparatodaslasrazas.webp?v=1728304547,2048,2048
12128,Champú Premium Hidratante para Mascotas - 400 ml,12128.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/12128_WEB.webp?v=1728304507,2048,2048
12129,Champú Premium para Mascotas de Pelo Rizado - 400 ml,12129.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/12129_WEB.webp?v=1728304503,2048,2048
12130,Champú Premium para Mascotas de Pelo Blanco - 400 ml,12130.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/12130_WEB.webp?v=1728304499,2048,2048
12170,Leche Facial Micelar Desmaquillante – 200 ml,12170.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/desmaquillante-facial.jpg?v=1736512324,650,650
12171,Exfoliante facial Aqua-gel - 200 ml,12171.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/exfoliante-facial.jpg?v=1736512317,650,650
12172,Mascarilla Facial Hidratante con Agua de Bambú y Microalgas - 50 ml,12172.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-facial-hidratante.jpg?v=1736512309,650,650
12173,Sérum Facial Hidratante con Ácido Hialurónico – 30 ml,12173.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/serum-facial.jpg?v=1736512304,650,650
12188,Crema Facial Iluminadora C-Glow - 50 ml,12188.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-facial-iluminadora-c-glow-vitamina-c-valquer.jpg?v=1785315098,1080,1080
12189,Crema Facial Calmante Soothing - 50 ml,12189.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-facial-calmante-soothing-niacinamida-centella-valquer.jpg?v=1785315159,1080,1080
12190,"Crema Facial con Retinal Vitamin A-Sleep - 0,1% y 0,2% - 30 ml - 0.1%",12190.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-facial-retinal-01-vitamin-a-sleep-valquer.jpg?v=1785315250,1080,1080
12191,"Crema Facial con Retinal Vitamin A-Sleep - 0,1% y 0,2% - 30 ml - 0.2%",12191.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-facial-retinal-02-vitamin-a-sleep-valquer.jpg?v=1785315265,1080,1080
12192,Crema Facial Revitalizante Energy Bomb - 50 ml,12192.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-facial-revitalizadora-energy-bomb-acido-hialuronico-valquer.jpg?v=1785315319,1080,1080
12193,Crema Facial Hidratante Nutritiva Plump Skin - 50 ml,12193.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/crema-facial-hidratante-plump-skin-acido-hialuronico-valquer.jpg?v=1785315376,1080,1080
12194,Parches para Contorno de Ojos con Vitamina C - 60 ud.,12194.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/parches-hidrogel-ojos-vitamina-c-valquer..jpg?v=1783924405,1080,1080
21803,Crema Hidratante Aceleradora del Bronceado - 300 ml,21803.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Acelerador_bronceado.webp?v=1779344190,2048,2048
21851,Protector Solar Corporal SPF 50 - Alta Protección e Hidratación - 300 ml,21851.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/protector-solar-corporal-spf50.jpg?v=1777446738,2048,2048
21854,Crema Facial Hydra Sunscreen SPF 50+ Protección 360º Hidratante y Antiedad - 75 ml,21854.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Crema_Facial_Hydra_Sunscreen_SPF_50_Protecci_n_360.jpg?v=1779345482,2048,2048
21855,Sérum Solar Facial Invisible Protection SPF 50+ Antiedad e Hidratante - 40 ml,21855.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/serum-solar-facial-invisible-spf50-envase-mejorado-valquer.jpg?v=1786527882,1080,1080
21870,"Aftersun Aloe Vera en Spray - Calmante, Hidratante y Refrescante - 300 ml",21870.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/aftersun-corporal-aloe-vera-300ml-valquer.jpg?v=1786523841,2048,2048
21901,Protector Solar Capilar con Vitamina B5 - 300 ml,21901.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/protector-solar-capilar-valquer-300ml.jpg?v=1783924119,1080,1080
31115,Champú preparador de tratamientos - 300 ml,31115.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-preparador-tratamientos-capilares-300ml-valquer.jpg?v=1786524626,2048,2048
31118,Champú preparador de tratamientos - 1000 ml,31118.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-preparador-tratamientos-capilares-1000ml-valquer31118.jpg?v=1786524661,2048,2048
31127,Tratamiento de salud capilar SBS Divinity Effect - 135 g,31127.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/tratamiento-capilar-sbs-divinity-effect-keratina-vegetal-valquer.jpg?v=1786524696,2048,2048
31135,Champú prolongador tratamiento SBS Divinity Effect - 300 ml,31135.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-prolongador-sbs-divinity-effect-keratina-vegetal-valquer.jpg?v=1786524717,2048,2048
31145,Acondicionador Prolongador Tratamiento SBS Divinity Effect - 300 ml,31145.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-prolongador-alisado-keratina-vegetal-valquer.jpg?v=1786525240,2048,2048
31215,Mascarilla Capilar Post Alisado Francés – 275 ml,31215.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-post-alisado-frances-fondo-blanco.webp?v=1781178181,2048,2048
31217,Tratamiento Alisado Francés – Kit Profesional Completo para 1 Uso - 220 g,31217.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/alisado_frances.jpg?v=1770191432,2048,2048
31223,Bioplex Nº 1 - Tratamiento Reconstructor de Enlaces - 200 ml,31223.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/tratamiento_reconstructor_de_enlaces_bioplex.png?v=1765376881,2048,2048
31225,Bioplex Nº 2 - Tratamiento Intensivo Reparador - 200 ml,31225.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/tratamiento_reparador_cabello.png?v=1765438467,2048,2048
31227,Bioplex Nº 3 - Champú Fortalecedor - 300 ml,31227.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/bioplex_champu_fortalecedor.png?v=1779283786,2048,2048
31229,Bioplex Nº4 - Mascarilla Capilar Protectora - 275 ml,31229.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla_protectora_bioplex.png?v=1764593773,2048,2048
31230,Estuche Bioplex - Tratamiento Completo para Reconstrucción y Protección Capilar - 975 ml,31230.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/estuche-tratamiento-capilar-bioplex-valquer.jpg?v=1783926656,1080,1080
31231,VR Bálsamo Acondicionador Sin Aclarado Reparador - 150 ml,31231.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/balsamo-reparador-sin-aclarado-vr-150ml-valquer.jpg?v=1786528465,1080,1080
31330,Leche Hidratante Bronceadora de Zanahorias Facial y Corporal SPF 30 – 480 ml,31330.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/bronceador_de_zanahoria.png?v=1768829160,2048,2048
31350,Leche Hidratante Bronceadora de Zanahorias Facial y Corporal SPF 50 – 480 ml,31350.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Bronceador_zanahoria_SPF_50.webp?v=1779345193,2048,2048
31915,Champú prolongador del alisado de keratina - 300 ml,31915.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/keratina-total-repair-cabello-danado-seco-300ml-valquer.jpg?v=1786525282,2048,2048
31925,Champú para Cuero Cabelludo Sensible – 0% Sin Sulfatos - 300 ml,31925.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-sin-sulfatos-0-fondo-blanco.webp?v=1780920304,2048,2048
31928,Champú para Cuero Cabelludo Sensible – 0% Sin Sulfatos - 1000 ml,31928.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_cuero_cabelludo_sensible.png?v=1768820623,2048,2048
32113,"Cera Capilar Brillante Fijación Natural - Brillo, control y protección UV – 100 ml",32113.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/cera_brillante.jpg?v=1780475300,800,800
32123,Cera Capilar Mate Fijación Normal - 100 ml,32123.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Cera_Capilar_Mate_Fijaci_n_Normal.jpg?v=1779869786,2048,2048
32133,Cera Capilar Mate Fijación Fuerte - Control Natural y Acabe Mate - 100 ml,32133.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Cera_Capilar_Mate_Fijaci_n_Fuerte.webp?v=1779870147,2048,2048
32217,Gel Capilar Fijador Extrafuerte Efecto Mojado y Fijación Duradera – 500 ml,32217.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Gel_Capilar_Fijador_Extrafuerte_Efecto_Mojado_y_Fijaci_n_Duradera.jpg?v=1779869616,2048,2048
32227,Gel Capilar Fijador Ultrafuerte - Control Máximo y Efecto Mojado - 500 ml,32227.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Gel_Capilar_Fijador_Ultrafuerte.webp?v=1779869981,2048,2048
32315,Protector Térmico Capilar con Queratina Natural  – 300 ml,32315.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Protector_termico_capilar.webp?v=1779343357,2048,2048
32615,Eco Spray Direccional Fijación Extrafuerte - 300 ml,32615.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Eco_Sray_fijacion_fuerte.webp?v=1779342720,2048,2048
32625,H2O Agua de Peinado para Estilistas - Fijación natural y protección UV - 300 ml,32625.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/H2O_Agua_de_Peinado.webp?v=1779343027,2048,2048
32914,"Plis azul reforzador - Ampollas capilares con fijación, volumen y brillo - 12x15 ml",32914.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/Ampollas_capilares_con_fijacion_volumen_y_brillo.jpg?v=1779343594,2048,2048
33116,Champú Reparador para cabello dañado - 0% Sin Sulfatos - 400 ml,33116.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-total-reparacion.png?v=1763728152,2048,2048
33118,Champú Reparador para cabello dañado - 0% Sin Sulfatos - 1000 ml,33118.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mejor_champu_reparador_pelo.png?v=1764596295,2048,2048
33125,Mascarilla cabello Dañado - Reparadora efecto frío - 275 ml,33125.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla_reparadora_pelo.jpg?v=1764597748,2048,2048
33128,Mascarilla cabello Dañado - Reparadora efecto frío - 975 ml,33128.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/la_mejor_mascarilla_reparadora_para_el_pelo.png?v=1764598024,2048,2048
33135,Acondicionador Bifásico Reparación Total – Cabellos Dañados (300 ml),33135.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/acondicionador-total-repair.webp?v=1736513360,2048,2048
33144,Sérum Capilar Intensivo Reparación Total – 275 ml,33144.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/serum-total-repair-intensivo.webp?v=1736513353,2048,2048
33154,Sérum capilar para puntas abiertas reparación total - 275 ml,33154.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/serum-puntas-abiertas.webp?v=1736513346,2048,2048
33155,Keratina Pura para el Cabello: Reparación Total y Brillo - 300 ml,33155.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/keratina-total-repair-cabello-danado-seco-300ml.jpg?v=1786525344,2048,2048
33158,Keratina Pura para el Cabello: Reparación Total y Brillo - 1000 ml,33158.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/33158_34bb3dbb-be84-4180-9edd-1271f27f2794.jpg?v=1785481605,2048,2048
33194,Mascarilla Capilar de Oliva – Reparadora e Intensiva - 250 ml,33194.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/33194_Render.jpg?v=1779185122,3000,3000
33198,Mascarilla Capilar de Oliva – Reparadora e Intensiva - 975 ml,33198.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/valquer_mascarilla_capilar_reparadora_intensiva.png?v=1764598387,2048,2048
33216,Champú para Cabellos Teñidos – Potenciador Color y Brillo - 400 ml,33216.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_cabello_tenido_potenciador.webp?v=1779862732,2048,2048
33218,Champú para Cabellos Teñidos – Potenciador Color y Brillo - 1000 ml,33218.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_para_cabellos_tenidos.png?v=1773666549,2048,2048
33225,Mascarilla Capilar Glacial – Potenciador Color y Brillo para Cabellos Teñidos - 275 ml,33225.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-color-y-brillo-efecto-frio-fondo-blanco.webp?v=1781176458,2048,2048
33228,Mascarilla Capilar Glacial – Potenciador Color y Brillo para Cabellos Teñidos - 975 ml,33228.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-color-shine-cabello-tenido-valquer-1000ml.webp?v=1783683038,2048,2048
33235,Acondicionador Bifásico Potenciador Color y Brillo Cabellos Teñidos - 300 ml,33235.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/acondicionador_para_cabello_te_ido.jpg?v=1773665567,2000,2000
33316,Champú Hidratante para Cabello Seco – 0% Sin Sulfatos - 400 ml,33316.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_hidratante_cabello_seco.png?v=1779283651,2048,2048
33318,Champú Hidratante para Cabello Seco – 0% Sin Sulfatos - 1000 ml,33318.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_hidratante_sin_sulfatos.png?v=1764598841,2048,2048
33325,Mascarilla cabello seco - Hidratante efecto frío - 275 ml,33325.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla_hidratante_pelo.png?v=1764599392,2048,2048
33328,Mascarilla cabello seco - Hidratante efecto frío - 975 ml,33328.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla_para_el_pelo_hidratante.png?v=1764599437,2048,2048
33335,Acondicionador Bifásico Ultrahidratante Cabello Seco - 300 ml,33335.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/acondicionador_hidratante.png?v=1764595562,2048,2048
33343,Sérum con Aceite de Argán y Oro Líquido – 100 ml,33343.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/serum_aceite_de_argan.webp?v=1765797359,2048,2048
33416,Champú Método Curly – Especial Pelo Rizado - 400 ml,33416.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_metodo_curly_rizos.png?v=1764593245,2048,2048
33418,Champú Método Curly – Especial Pelo Rizado - 1000 ml,33418.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_curly_litro.png?v=1764593245,2048,2048
33425,Mascarilla apto Método Curly - Especial pelo rizado - 275 ml,33425.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla_pelo_rizado.jpg?v=1779864208,2048,2048
33428,Mascarilla apto Método Curly - Especial pelo rizado - 975 ml,33428.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-cabello-rizado-special-curls-keratina-vegetal-valquer.jpg?v=1786525423,2048,2048
33435,Acondicionador Rizos Apto para Método Curly Sin Aclarado – 300 ml,33435.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/acondicionador_curly.png?v=1764594791,2048,2048
33444,Gel Booster (Activador de Rizos) Apto Método Curly - 300 ml,33444.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/gel_curly.png?v=1764594329,2048,2048
33454,Sérum Método Curly (especial rizos) - 30 ml,33454.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/serum_curly.jpg?v=1770209704,2048,2048
33516,Champú de Volumen para Cabello Fino - 0% Sin Sulfatos - 400 ml,33516.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/33516_Render.webp?v=1779184959,2048,2048
33518,Champú de Volumen para Cabello Fino - 0% Sin Sulfatos - 1000 ml,33518.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu-extra-volumen-0-sin-sulfatos-fondo-blanco.webp?v=1781182332,2048,2048
33535,Acondicionador Bifásico Volumen-Up para Cabello Fino- 300 ml,33535.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/acondicionador-bifasico-extra-volumen-cabello-fino-valquer.jpg?v=1786525516,2048,2048
33566,Champú para Pelo Liso – 0% Sin Sulfatos - 400 ml,33566.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/33566_render.webp?v=1780921388,2048,2048
33568,Champú para Pelo Liso – 0% Sin Sulfatos - 1000 ml,33568.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mejor_champu_pelo_liso.png?v=1764597264,2048,2048
33585,Mascarilla Capilar Glacial para Cabellos Lisos – Hidratante y Energizante - 275 ml,33585.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-cabello-liso-efecto-frio-fondo-blanco.webp?v=1781176050,2048,2048
33588,Mascarilla Capilar Glacial para Cabellos Lisos – Hidratante y Energizante - 975 ml,33588.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-cabello-liso-straight-hair-phytocold-valquer.jpg?v=1786525544,2048,2048
33616,Champú Cabello Blanco y Gris – 0% Sin Sulfatos - 400 ml,33616.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_cabello_blanco_gris.webp?v=1780920076,2048,2048
33618,Champú Cabello Blanco y Gris – 0% Sin Sulfatos - 1000 ml,33618.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_pelo_blanco_y_gris_litro.png?v=1773324793,2048,2048
33676,Champú Matizador 0% Sin Sulfatos – Silver Platinum - 400 ml,33676.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/33676_render.webp?v=1780923377,2048,2048
33678,Champú Matizador 0% Sin Sulfatos – Silver Platinum - 1000 ml,33678.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_matizador_bote.png?v=1779861945,2048,2048
33685,Mascarilla Capilar Silver Platinum – 275 ml,33685.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla-silver-platinum-efecto-frio-fondo-blanco.webp?v=1781177423,2048,2048
33695,Loción Capilar Silver Platinum – 300 ml,33695.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/locion-silver-platinum-cabello-rubio-valquer-300ml.jpg?v=1783682950,2048,2048
33716,Champú con Ácido Hialurónico - 0% Sin Sulfatos - 400 ml,33716.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/hyaluronico_champu.webp?v=1779283065,2048,2048
33718,Champú con Ácido Hialurónico - 0% Sin Sulfatos - 1000 ml,33718.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/champu_con_acido_hialuronico_litro.png?v=1769063839,2048,2048
33725,Mascarilla Capilar con Ácido Hialurónico - 275 ml,33725.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla_capilar_con_acido_hialuronico.webp?v=1781175592,2048,2048
33728,Mascarilla Capilar con Ácido Hialurónico - 975 ml,33728.webp,https://cdn.shopify.com/s/files/1/0592/7957/3162/files/mascarilla_acido_hialuronico_litro.png?v=1768828688,2048,2048
